"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"31512","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","31566","0.0-0.0","1561","","","","","","","","","","","","","",""
"17724","","survey-multi-choice","1","50310","0.0-1.0","1561","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"253493","","instructions","2","304805","0.0-2.0","1561","","","","[{""page_index"":0,""viewing_time"":8404},{""page_index"":1,""viewing_time"":173841},{""page_index"":2,""viewing_time"":13312},{""page_index"":3,""viewing_time"":57936}]","","","","","","","","","",""
"53701","","survey-multi-choice","3","359510","0.0-3.0-0.0","1561","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","7","false","","","","",""
"39155","","survey-multi-choice","4","403637","0.0-3.0-1.0","1561","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","5","false","","","","",""
"39724","","survey-multi-choice","5","453405","0.0-3.0-2.0","1561","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","5","false","","","","",""
"32655","","survey-multi-choice","6","490413","0.0-4.0-0.0-0.0","1561","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","5","false","","","","",""
"50653","","survey-multi-choice","7","544934","0.0-4.0-0.0-1.0","1561","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","5","false","","","","",""
"2546","","text","8","552335","0.0-5.0","1561","","","","","","","","","","83","","","",""
"35130","","survey-multi-choice","9","588470","0.0-6.0-0.0","1561","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.9",""
"24429","","survey-multi-choice","10","618845","0.0-6.0-1.0","1561","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.3",""
"138527","","survey-multi-choice","11","767446","0.0-6.0-2.0","1561","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.7",""
"59702","","survey-multi-choice","12","831613","0.0-6.0-3.0","1561","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.4",""
"84493","","survey-multi-choice","13","921318","0.0-6.0-4.0","1561","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.6",""
"-1","","single-stim","14","955543","0.0-7.0","1561","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"43156","","survey-multi-choice","15","999700","0.0-8.0-0.0","1561","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.2",""
"256743","","survey-multi-choice","16","1261701","0.0-8.0-1.0","1561","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.8",""
"114374","","survey-multi-choice","17","1381757","0.0-8.0-2.0","1561","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5",""
"38157","","survey-multi-choice","18","1424501","0.0-8.0-3.0","1561","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.5",""
"74891","","survey-multi-choice","19","1504005","0.0-8.0-4.0","1561","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.1",""
