"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"6860","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","7176","0.0-0.0","59165","","","","","","","","","","","","","",""
"6611","","survey-multi-choice","1","14830","0.0-1.0","59165","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"116727","","instructions","2","132560","0.0-2.0","59165","","","","[{""page_index"":0,""viewing_time"":4170},{""page_index"":1,""viewing_time"":40683},{""page_index"":2,""viewing_time"":16012},{""page_index"":3,""viewing_time"":55857}]","","","","","","","","","",""
"43081","","survey-multi-choice","3","176652","0.0-3.0-0.0","59165","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","3","false","","","","",""
"42983","","survey-multi-choice","4","235487","0.0-3.0-1.0","59165","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","2","false","","","","",""
"51620","","survey-multi-choice","5","295389","0.0-3.0-2.0","59165","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","2","false","","","","",""
"39975","","survey-multi-choice","6","340822","0.0-4.0-0.0-0.0","59165","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","2","false","","","","",""
"19862","","survey-multi-choice","7","364860","0.0-4.0-0.0-1.0","59165","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","2","false","","","","",""
"2623","","text","8","373022","0.0-5.0","59165","","","","","","","","","","83","","","",""
"85248","","survey-multi-choice","9","459284","0.0-6.0-0.0","59165","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5",""
"233192","","survey-multi-choice","10","696289","0.0-6.0-1.0","59165","","","{""Q0"":""Yes""}","","Yes","","true","2","false","","gvars","clinical","5.2",""
"32987","","survey-multi-choice","11","733085","0.0-6.0-2.0","59165","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.3",""
"56546","","survey-multi-choice","12","793176","0.0-6.0-3.0","59165","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5.8",""
"88871","","survey-multi-choice","13","885428","0.0-6.0-4.0","59165","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5.9",""
"-1","","single-stim","14","919666","0.0-7.0","59165","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"37994","","survey-multi-choice","15","958677","0.0-8.0-0.0","59165","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5.7",""
"33715","","survey-multi-choice","16","995953","0.0-8.0-1.0","59165","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5.4",""
"16980","","survey-multi-choice","17","1016287","0.0-8.0-2.0","59165","","","{""Q0"":""Yes""}","","Yes","","true","1","false","","gvars","clinical","5.6",""
"26725","","survey-multi-choice","18","1046010","0.0-8.0-3.0","59165","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.1",""
"26591","","survey-multi-choice","19","1075690","0.0-8.0-4.0","59165","","","{""Q0"":""Yes""}","","Yes","","true","1","false","","gvars","clinical","5.5",""
