"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"24637","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","24703","0.0-0.0","28954","","","","","","","","","","","","","",""
"8817","","survey-multi-choice","1","34558","0.0-1.0","28954","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"160313","","instructions","2","195872","0.0-2.0","28954","","","","[{""page_index"":0,""viewing_time"":8614},{""page_index"":1,""viewing_time"":57104},{""page_index"":2,""viewing_time"":19169},{""page_index"":3,""viewing_time"":75424}]","","","","","","","","","",""
"51458","","survey-multi-choice","3","248338","0.0-3.0-0.0","28954","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","7","false","","","","",""
"24262","","survey-multi-choice","4","289199","0.0-3.0-1.0","28954","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","6","false","","","","",""
"25238","","survey-multi-choice","5","333233","0.0-3.0-2.0","28954","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","7","false","","","","",""
"51096","","survey-multi-choice","6","395304","0.0-4.0-0.0-0.0","28954","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","7","false","","","","",""
"43547","","survey-multi-choice","7","447817","0.0-4.0-0.0-1.0","28954","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","7","false","","","","",""
"2916","","text","8","463501","0.0-5.0","28954","","","","","","","","","","83","","","",""
"48424","","survey-multi-choice","9","512931","0.0-6.0-0.0","28954","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.1",""
"31820","","survey-multi-choice","10","557622","0.0-6.0-1.0","28954","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.8",""
"32460","","survey-multi-choice","11","597169","0.0-6.0-2.0","28954","","","{""Q0"":""Yes""}","","Yes","","true","5","false","","gvars","clinical","5.6",""
"30252","","survey-multi-choice","12","633045","0.0-6.0-3.0","28954","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.4",""
"20339","","survey-multi-choice","13","659424","0.0-6.0-4.0","28954","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5",""
"-1","","single-stim","14","694438","0.0-7.0","28954","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"24667","","survey-multi-choice","15","720112","0.0-8.0-0.0","28954","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.7",""
"15639","","survey-multi-choice","16","741906","0.0-8.0-1.0","28954","","","{""Q0"":""No""}","","Yes","","false","4","false","","gvars","clinical","5.2",""
"29704","","survey-multi-choice","17","778931","0.0-8.0-2.0","28954","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.3",""
"15901","","survey-multi-choice","18","800586","0.0-8.0-3.0","28954","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.9",""
"39756","","survey-multi-choice","19","845715","0.0-8.0-4.0","28954","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.5",""
