"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"14345","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","14371","0.0-0.0","71501","","","","","","","","","","","","","",""
"25768","","survey-multi-choice","1","41169","0.0-1.0","71501","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"220071","","instructions","2","262248","0.0-2.0","71501","","","","[{""page_index"":0,""viewing_time"":10467},{""page_index"":1,""viewing_time"":71827},{""page_index"":2,""viewing_time"":28509},{""page_index"":3,""viewing_time"":109267}]","","","","","","","","","",""
"73107","","survey-multi-choice","3","336376","0.0-3.0-0.0","71501","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","6","false","","","","",""
"38848","","survey-multi-choice","4","387789","0.0-3.0-1.0","71501","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","7","false","","","","",""
"71573","","survey-multi-choice","5","464927","0.0-3.0-2.0","71501","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","6","false","","","","",""
"2156","","text","6","471856","0.0-5.0","71501","","","","","","","","","","83","","","",""
"106219","","survey-multi-choice","7","579080","0.0-6.0-0.0","71501","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.8",""
"136821","","survey-multi-choice","8","721706","0.0-6.0-1.0","71501","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.3",""
"215561","","survey-multi-choice","9","943045","0.0-6.0-2.0","71501","","","{""Q0"":""No""}","","No","","true","3","false","","gvars","clinical","5.7",""
"61792","","survey-multi-choice","10","1009477","0.0-6.0-3.0","71501","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.5",""
"98073","","survey-multi-choice","11","1112664","0.0-6.0-4.0","71501","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5",""
"14606","","single-stim","12","1147941","0.0-7.0","71501","","","","","","","","","","91","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"63335","","survey-multi-choice","13","1212300","0.0-8.0-0.0","71501","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.6",""
"129684","","survey-multi-choice","14","1348867","0.0-8.0-1.0","71501","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.9",""
"26703","","survey-multi-choice","15","1380454","0.0-8.0-2.0","71501","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.1",""
"101712","","survey-multi-choice","16","1486650","0.0-8.0-3.0","71501","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.4",""
"35567","","survey-multi-choice","17","1526326","0.0-8.0-4.0","71501","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.2",""
