"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"5927","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","6051","0.0-0.0","92221","","","","","","","","","","","","","",""
"8676","","survey-multi-choice","1","15740","0.0-1.0","92221","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""Masters and Beyond"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"28520","","instructions","2","45261","0.0-2.0","92221","","","","[{""page_index"":0,""viewing_time"":2781},{""page_index"":1,""viewing_time"":2232},{""page_index"":2,""viewing_time"":21035},{""page_index"":3,""viewing_time"":2472}]","","","","","","","","","",""
"17311","","survey-multi-choice","3","63577","0.0-3.0-0.0","92221","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","10","false","","","","",""
"6983","","survey-multi-choice","4","74234","0.0-3.0-1.0","92221","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"22381","","survey-multi-choice","5","100238","0.0-3.0-2.0","92221","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"791","","text","6","104742","0.0-5.0","92221","","","","","","","","","","83","","","",""
"28129","","survey-multi-choice","7","133873","0.0-6.0-0.0","92221","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.4",""
"16940","","survey-multi-choice","8","155045","0.0-6.0-1.0","92221","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"12659","","survey-multi-choice","9","171094","0.0-6.0-2.0","92221","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"14381","","survey-multi-choice","10","188441","0.0-6.0-3.0","92221","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"28891","","survey-multi-choice","11","220812","0.0-6.0-4.0","92221","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"-1","","single-stim","12","254322","0.0-7.0","92221","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"46389","","survey-multi-choice","13","301717","0.0-8.0-0.0","92221","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.1",""
"16370","","survey-multi-choice","14","321383","0.0-8.0-1.0","92221","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"15072","","survey-multi-choice","15","339800","0.0-8.0-2.0","92221","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"14727","","survey-multi-choice","16","357748","0.0-8.0-3.0","92221","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"42195","","survey-multi-choice","17","403043","0.0-8.0-4.0","92221","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.3",""
