"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"17835","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","17913","0.0-0.0","97230","","","","","","","","","","","","","",""
"7726","","survey-multi-choice","1","26680","0.0-1.0","97230","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"92192","","instructions","2","119875","0.0-2.0","97230","","","","[{""page_index"":0,""viewing_time"":7668},{""page_index"":1,""viewing_time"":42690},{""page_index"":2,""viewing_time"":12729},{""page_index"":3,""viewing_time"":29104}]","","","","","","","","","",""
"52151","","survey-multi-choice","3","173041","0.0-3.0-0.0","97230","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","8","false","","","","",""
"29105","","survey-multi-choice","4","214826","0.0-3.0-1.0","97230","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"60056","","survey-multi-choice","5","282696","0.0-3.0-2.0","97230","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","4","false","","","","",""
"57175","","survey-multi-choice","6","352962","0.0-4.0-0.0-0.0","97230","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"29422","","survey-multi-choice","7","387309","0.0-4.0-0.0-1.0","97230","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"2343","","text","8","393955","0.0-5.0","97230","","","","","","","","","","83","","","",""
"46222","","survey-multi-choice","9","441186","0.0-6.0-0.0","97230","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"27611","","survey-multi-choice","10","472780","0.0-6.0-1.0","97230","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.5",""
"20738","","survey-multi-choice","11","497151","0.0-6.0-2.0","97230","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.1",""
"59424","","survey-multi-choice","12","559727","0.0-6.0-3.0","97230","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.9",""
"28475","","survey-multi-choice","13","604814","0.0-6.0-4.0","97230","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"-1","","single-stim","14","637847","0.0-7.0","97230","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"62128","","survey-multi-choice","15","700981","0.0-8.0-0.0","97230","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5",""
"58992","","survey-multi-choice","16","767684","0.0-8.0-1.0","97230","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"51284","","survey-multi-choice","17","822271","0.0-8.0-2.0","97230","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.3",""
"86226","","survey-multi-choice","18","913345","0.0-8.0-3.0","97230","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.8",""
"36865","","survey-multi-choice","19","954310","0.0-8.0-4.0","97230","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.4",""
