"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"23635","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","23991","0.0-0.0","23719","","","","","","","","","","","","","",""
"13123","","survey-multi-choice","1","38230","0.0-1.0","23719","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""Asia""}","","","","","","","","","","",""
"122130","","instructions","2","161381","0.0-2.0","23719","","","","[{""page_index"":0,""viewing_time"":11479},{""page_index"":1,""viewing_time"":103006},{""page_index"":2,""viewing_time"":5487},{""page_index"":3,""viewing_time"":2156}]","","","","","","","","","",""
"3523","","survey-multi-choice","3","165931","0.0-3.0-0.0","23719","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","null","false","","","","",""
"30732","","survey-multi-choice","4","202549","0.0-3.0-1.0","23719","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","7","false","","","","",""
"4830","","survey-multi-choice","5","221013","0.0-3.0-2.0","23719","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"4625","","survey-multi-choice","6","232327","0.0-4.0-0.0-0.0","23719","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","9","false","","","","",""
"3843","","survey-multi-choice","7","241004","0.0-4.0-0.0-1.0","23719","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","7","false","","","","",""
"4406","","text","8","250262","0.0-5.0","23719","","","","","","","","","","83","","","",""
"3095","","survey-multi-choice","9","254448","0.0-6.0-0.0","23719","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.7",""
"3045","","survey-multi-choice","10","261896","0.0-6.0-1.0","23719","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.5",""
"9455","","survey-multi-choice","11","276147","0.0-6.0-2.0","23719","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.9",""
"3978","","survey-multi-choice","12","284256","0.0-6.0-3.0","23719","","","{""Q0"":""Yes""}","","Yes","","true","4","false","","gvars","clinical","5.2",""
"3329","","survey-multi-choice","13","292633","0.0-6.0-4.0","23719","","","{""Q0"":""Yes""}","","No","","false","7","false","","gvars","clinical","5.4",""
"-1","","single-stim","14","328254","0.0-7.0","23719","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"4090","","survey-multi-choice","15","334113","0.0-8.0-0.0","23719","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.6",""
"5502","","survey-multi-choice","16","346530","0.0-8.0-1.0","23719","","","{""Q0"":""Yes""}","","No","","false","7","false","","gvars","clinical","5",""
"3287","","survey-multi-choice","17","354131","0.0-8.0-2.0","23719","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.3",""
"2805","","survey-multi-choice","18","360493","0.0-8.0-3.0","23719","","","{""Q0"":""Yes""}","","Yes","","true","5","false","","gvars","clinical","5.1",""
"2150","","survey-multi-choice","19","366192","0.0-8.0-4.0","23719","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.8",""
