"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"32778","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","32852","0.0-0.0","25832","","","","","","","","","","","","","",""
"11763","","survey-multi-choice","1","45656","0.0-1.0","25832","","","{""Q0"":""35-50"",""Q1"":""Female"",""Q2"":""Masters and Beyond"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"265573","","instructions","2","312237","0.0-2.0","25832","","","","[{""page_index"":0,""viewing_time"":10169},{""page_index"":1,""viewing_time"":77579},{""page_index"":2,""viewing_time"":38980},{""page_index"":3,""viewing_time"":138842}]","","","","","","","","","",""
"97340","","survey-multi-choice","3","410601","0.0-3.0-0.0","25832","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","7","false","","","","",""
"77863","","survey-multi-choice","4","506923","0.0-3.0-1.0","25832","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","5","false","","","","",""
"68744","","survey-multi-choice","5","589424","0.0-3.0-2.0","25832","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"55740","","survey-multi-choice","6","653247","0.0-4.0-0.0-0.0","25832","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","9","false","","","","",""
"66491","","survey-multi-choice","7","725247","0.0-4.0-0.0-1.0","25832","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","8","false","","","","",""
"2504","","text","8","740729","0.0-5.0","25832","","","","","","","","","","83","","","",""
"55487","","survey-multi-choice","9","797234","0.0-6.0-0.0","25832","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.1",""
"123377","","survey-multi-choice","10","929922","0.0-6.0-1.0","25832","","","{""Q0"":""No""}","","No","","true","3","false","","gvars","clinical","5.9",""
"107504","","survey-multi-choice","11","1042975","0.0-6.0-2.0","25832","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.7",""
"88893","","survey-multi-choice","12","1140414","0.0-6.0-3.0","25832","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.3",""
"70513","","survey-multi-choice","13","1219712","0.0-6.0-4.0","25832","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5",""
"-1","","single-stim","14","1255808","0.0-7.0","25832","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"31575","","survey-multi-choice","15","1288391","0.0-8.0-0.0","25832","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.2",""
"48671","","survey-multi-choice","16","1342660","0.0-8.0-1.0","25832","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.6",""
"79779","","survey-multi-choice","17","1427660","0.0-8.0-2.0","25832","","","{""Q0"":""No""}","","No","","true","2","false","","gvars","clinical","5.8",""
"29725","","survey-multi-choice","18","1462175","0.0-8.0-3.0","25832","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"85442","","survey-multi-choice","19","1553689","0.0-8.0-4.0","25832","","","{""Q0"":""No""}","","No","","true","2","false","","gvars","clinical","5.4",""
