"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"27235","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","27317","0.0-0.0","13382","","","","","","","","","","","","","",""
"11742","","survey-multi-choice","1","40086","0.0-1.0","13382","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"169182","","instructions","2","210268","0.0-2.0","13382","","","","[{""page_index"":0,""viewing_time"":4245},{""page_index"":1,""viewing_time"":34759},{""page_index"":2,""viewing_time"":71402},{""page_index"":3,""viewing_time"":58775}]","","","","","","","","","",""
"113739","","survey-multi-choice","3","325012","0.0-3.0-0.0","13382","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","9","false","","","","",""
"52416","","survey-multi-choice","4","425948","0.0-3.0-1.0","13382","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","5","false","","","","",""
"84050","","survey-multi-choice","5","529516","0.0-3.0-2.0","13382","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"69596","","survey-multi-choice","6","605003","0.0-4.0-0.0-0.0","13382","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","8","false","","","","",""
"120758","","survey-multi-choice","7","732124","0.0-4.0-0.0-1.0","13382","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","5","false","","","","",""
"3105","","text","8","742060","0.0-5.0","13382","","","","","","","","","","83","","","",""
"95620","","survey-multi-choice","9","838684","0.0-6.0-0.0","13382","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.6",""
"31292","","survey-multi-choice","10","882084","0.0-6.0-1.0","13382","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5",""
"66755","","survey-multi-choice","11","956892","0.0-6.0-2.0","13382","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.1",""
"23022","","survey-multi-choice","12","985100","0.0-6.0-3.0","13382","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.9",""
"54821","","survey-multi-choice","13","1044588","0.0-6.0-4.0","13382","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.5",""
"-1","","single-stim","14","1082683","0.0-7.0","13382","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"11459","","survey-multi-choice","15","1095148","0.0-8.0-0.0","13382","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.7",""
"45815","","survey-multi-choice","16","1145724","0.0-8.0-1.0","13382","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.8",""
"14262","","survey-multi-choice","17","1165236","0.0-8.0-2.0","13382","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.4",""
"21804","","survey-multi-choice","18","1191964","0.0-8.0-3.0","13382","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.3",""
"22923","","survey-multi-choice","19","1219540","0.0-8.0-4.0","13382","","","{""Q0"":""Yes""}","","Yes","","true","5","false","","gvars","clinical","5.2",""
