"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"46574","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","46862","0.0-0.0","41659","","","","","","","","","","","","","",""
"7411","","survey-multi-choice","1","55284","0.0-1.0","41659","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""Asia""}","","","","","","","","","","",""
"897430","","instructions","2","953715","0.0-2.0","41659","","","","[{""page_index"":0,""viewing_time"":33082},{""page_index"":1,""viewing_time"":759522},{""page_index"":2,""viewing_time"":29006},{""page_index"":3,""viewing_time"":75819}]","","","","","","","","","",""
"58830","","survey-multi-choice","3","1013548","0.0-3.0-0.0","41659","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","5","false","","","","",""
"57010","","survey-multi-choice","4","1076222","0.0-3.0-1.0","41659","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","5","false","","","","",""
"109226","","survey-multi-choice","5","1190889","0.0-3.0-2.0","41659","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","6","false","","","","",""
"2579","","text","6","1199310","0.0-5.0","41659","","","","","","","","","","83","","","",""
"5941","","survey-multi-choice","7","1206254","0.0-6.0-0.0","41659","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.3",""
"2176","","survey-multi-choice","8","1213286","0.0-6.0-1.0","41659","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5",""
"10976","","survey-multi-choice","9","1228117","0.0-6.0-2.0","41659","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.5",""
"87091","","survey-multi-choice","10","1318968","0.0-6.0-3.0","41659","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.9",""
"89722","","survey-multi-choice","11","1412558","0.0-6.0-4.0","41659","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5.8",""
"-1","","single-stim","12","1446761","0.0-7.0","41659","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"84987","","survey-multi-choice","13","1532751","0.0-8.0-0.0","41659","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.1",""
"43568","","survey-multi-choice","14","1580484","0.0-8.0-1.0","41659","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.6",""
"28108","","survey-multi-choice","15","1612843","0.0-8.0-2.0","41659","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.4",""
"72857","","survey-multi-choice","16","1690775","0.0-8.0-3.0","41659","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5.7",""
"11396","","survey-multi-choice","17","1706071","0.0-8.0-4.0","41659","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.2",""
