"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"9788","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","9861","0.0-0.0","51270","","","","","","","","","","","","","",""
"10268","","survey-multi-choice","1","21152","0.0-1.0","51270","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""Masters and Beyond"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"14608","","instructions","2","36761","0.0-2.0","51270","","","","[{""page_index"":0,""viewing_time"":2622},{""page_index"":1,""viewing_time"":3614},{""page_index"":2,""viewing_time"":2746},{""page_index"":3,""viewing_time"":5625}]","","","","","","","","","",""
"26379","","survey-multi-choice","3","64149","0.0-3.0-0.0","51270","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","10","false","","","","",""
"25064","","survey-multi-choice","4","93654","0.0-3.0-1.0","51270","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","","false","","","","",""
"5230","","survey-multi-choice","5","102990","0.0-3.0-2.0","51270","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"38708","","survey-multi-choice","6","145048","0.0-4.0-0.0-0.0","51270","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"53209","","survey-multi-choice","7","201656","0.0-4.0-0.0-1.0","51270","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"2428","","text","8","211908","0.0-5.0","51270","","","","","","","","","","83","","","",""
"122595","","survey-multi-choice","9","335506","0.0-6.0-0.0","51270","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"65878","","survey-multi-choice","10","405287","0.0-6.0-1.0","51270","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"41403","","survey-multi-choice","11","451246","0.0-6.0-2.0","51270","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"35791","","survey-multi-choice","12","490545","0.0-6.0-3.0","51270","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"83326","","survey-multi-choice","13","577237","0.0-6.0-4.0","51270","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"-1","","single-stim","14","610425","0.0-7.0","51270","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"37025","","survey-multi-choice","15","648453","0.0-8.0-0.0","51270","","","{""Q0"":""No""}","","Yes","","false","10","false","","gvars","clinical","5.1",""
"124589","","survey-multi-choice","16","778809","0.0-8.0-1.0","51270","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"14419","","survey-multi-choice","17","796465","0.0-8.0-2.0","51270","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.3",""
"20608","","survey-multi-choice","18","819965","0.0-8.0-3.0","51270","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"30082","","survey-multi-choice","19","853386","0.0-8.0-4.0","51270","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.4",""
