"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"3097","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","3176","0.0-0.0","23356","","","","","","","","","","","","","",""
"6297","","survey-multi-choice","1","10495","0.0-1.0","23356","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"6416","","instructions","2","17914","0.0-2.0","23356","","","","[{""page_index"":0,""viewing_time"":1232},{""page_index"":1,""viewing_time"":1803},{""page_index"":2,""viewing_time"":587},{""page_index"":3,""viewing_time"":2793}]","","","","","","","","","",""
"8242","","survey-multi-choice","3","27163","0.0-3.0-0.0","23356","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","6","false","","","","",""
"2502","","survey-multi-choice","4","35034","0.0-3.0-1.0","23356","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","5","false","","","","",""
"2243","","survey-multi-choice","5","40969","0.0-3.0-2.0","23356","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","9","false","","","","",""
"7395","","survey-multi-choice","6","52166","0.0-4.0-0.0-0.0","23356","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","9","false","","","","",""
"3557","","survey-multi-choice","7","59318","0.0-4.0-0.0-1.0","23356","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","9","false","","","","",""
"1510","","text","8","65099","0.0-5.0","23356","","","","","","","","","","83","","","",""
"2917","","survey-multi-choice","9","69026","0.0-6.0-0.0","23356","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5.8",""
"5627","","survey-multi-choice","10","78894","0.0-6.0-1.0","23356","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.4",""
"3229","","survey-multi-choice","11","85435","0.0-6.0-2.0","23356","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5.7",""
"3583","","survey-multi-choice","12","92466","0.0-6.0-3.0","23356","","","{""Q0"":""No""}","","Yes","","false","4","false","","gvars","clinical","5.1",""
"2914","","survey-multi-choice","13","98888","0.0-6.0-4.0","23356","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.6",""
"18730","","single-stim","14","132042","0.0-7.0","23356","","","","","","","","","","20","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"5582","","survey-multi-choice","15","138634","0.0-8.0-0.0","23356","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.3",""
"2644","","survey-multi-choice","16","145810","0.0-8.0-1.0","23356","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.5",""
"5310","","survey-multi-choice","17","154411","0.0-8.0-2.0","23356","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5",""
"12028","","survey-multi-choice","18","170217","0.0-8.0-3.0","23356","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"3610","","survey-multi-choice","19","177523","0.0-8.0-4.0","23356","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
