"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"4294","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","4629","0.0-0.0","71342","","","","","","","","","","","","","",""
"10209","","survey-multi-choice","1","15855","0.0-1.0","71342","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"395218","","instructions","2","412075","0.0-2.0","71342","","","","[{""page_index"":0,""viewing_time"":13808},{""page_index"":1,""viewing_time"":307297},{""page_index"":2,""viewing_time"":25736},{""page_index"":3,""viewing_time"":48376}]","","","","","","","","","",""
"205229","","survey-multi-choice","3","618307","0.0-3.0-0.0","71342","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","10","false","","","","",""
"78131","","survey-multi-choice","4","733580","0.0-3.0-1.0","71342","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"68912","","survey-multi-choice","5","816885","0.0-3.0-2.0","71342","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"74435","","survey-multi-choice","6","898044","0.0-4.0-0.0-0.0","71342","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"67646","","survey-multi-choice","7","970220","0.0-4.0-0.0-1.0","71342","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","10","false","","","","",""
"270244","","text","8","1305897","0.0-5.0","71342","","","","","","","","","","83","","","",""
"103333","","survey-multi-choice","9","1410237","0.0-6.0-0.0","71342","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"196854","","survey-multi-choice","10","1612149","0.0-6.0-1.0","71342","","","{""Q0"":""Yes""}","","No","","false","10","false","","gvars","clinical","5.4",""
"160647","","survey-multi-choice","11","1777166","0.0-6.0-2.0","71342","","","{""Q0"":""No""}","","Yes","","false","10","false","","gvars","clinical","5.1",""
"183466","","survey-multi-choice","12","1965087","0.0-6.0-3.0","71342","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"31701","","survey-multi-choice","13","2001543","0.0-6.0-4.0","71342","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.3",""
"-1","","single-stim","14","2036872","0.0-7.0","71342","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"772404","","survey-multi-choice","15","2810287","0.0-8.0-0.0","71342","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"5660","","survey-multi-choice","16","2819943","0.0-8.0-1.0","71342","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"4108","","survey-multi-choice","17","2828575","0.0-8.0-2.0","71342","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"3924","","survey-multi-choice","18","2836895","0.0-8.0-3.0","71342","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"4038","","survey-multi-choice","19","2845127","0.0-8.0-4.0","71342","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
