"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"9608","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","9829","0.0-0.0","7180","","","","","","","","","","","","","",""
"9019","","survey-multi-choice","1","19885","0.0-1.0","7180","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"350992","","instructions","2","371884","0.0-2.0","7180","","","","[{""page_index"":0,""viewing_time"":36789},{""page_index"":1,""viewing_time"":196289},{""page_index"":2,""viewing_time"":15039},{""page_index"":3,""viewing_time"":102874}]","","","","","","","","","",""
"109894","","survey-multi-choice","3","482798","0.0-3.0-0.0","7180","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","5","false","","","","",""
"31841","","survey-multi-choice","4","525420","0.0-3.0-1.0","7180","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","5","false","","","","",""
"81511","","survey-multi-choice","5","610938","0.0-3.0-2.0","7180","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","6","false","","","","",""
"2501","","text","6","619901","0.0-5.0","7180","","","","","","","","","","83","","","",""
"98189","","survey-multi-choice","7","719105","0.0-6.0-0.0","7180","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.5",""
"80398","","survey-multi-choice","8","806004","0.0-6.0-1.0","7180","","","{""Q0"":""Yes""}","","Yes","","true","4","false","","gvars","clinical","5.2",""
"77470","","survey-multi-choice","9","890329","0.0-6.0-2.0","7180","","","{""Q0"":""No""}","","No","","true","2","false","","gvars","clinical","5.9",""
"40061","","survey-multi-choice","10","935001","0.0-6.0-3.0","7180","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.6",""
"52708","","survey-multi-choice","11","991994","0.0-6.0-4.0","7180","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.4",""
"-1","","single-stim","12","1026255","0.0-7.0","7180","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"67386","","survey-multi-choice","13","1094664","0.0-8.0-0.0","7180","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5.7",""
"28986","","survey-multi-choice","14","1127726","0.0-8.0-1.0","7180","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.1",""
"41644","","survey-multi-choice","15","1177138","0.0-8.0-2.0","7180","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.8",""
"26160","","survey-multi-choice","16","1207746","0.0-8.0-3.0","7180","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5",""
"26148","","survey-multi-choice","17","1237720","0.0-8.0-4.0","7180","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.3",""
