"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"134314","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","134763","0.0-0.0","84951","","","","","","","","","","","","","",""
"36544","","survey-multi-choice","1","172344","0.0-1.0","84951","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""Other""}","","","","","","","","","","",""
"141901","","instructions","2","315248","0.0-2.0","84951","","","","[{""page_index"":0,""viewing_time"":15149},{""page_index"":1,""viewing_time"":85815},{""page_index"":2,""viewing_time"":38728},{""page_index"":3,""viewing_time"":2208}]","","","","","","","","","",""
"19919","","survey-multi-choice","3","336179","0.0-3.0-0.0","84951","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","8","false","","","","",""
"6770","","survey-multi-choice","4","355703","0.0-3.0-1.0","84951","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","9","false","","","","",""
"6455","","survey-multi-choice","5","366290","0.0-3.0-2.0","84951","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"17129","","survey-multi-choice","6","386872","0.0-4.0-0.0-0.0","84951","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","8","false","","","","",""
"4979","","survey-multi-choice","7","395192","0.0-4.0-0.0-1.0","84951","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","5","false","","","","",""
"5077","","text","8","404899","0.0-5.0","84951","","","","","","","","","","83","","","",""
"4709","","survey-multi-choice","9","410616","0.0-6.0-0.0","84951","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.4",""
"3482","","survey-multi-choice","10","417543","0.0-6.0-1.0","84951","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.9",""
"2674","","survey-multi-choice","11","423864","0.0-6.0-2.0","84951","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.8",""
"4225","","survey-multi-choice","12","431479","0.0-6.0-3.0","84951","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.3",""
"2756","","survey-multi-choice","13","437288","0.0-6.0-4.0","84951","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.6",""
"-1","","single-stim","14","470743","0.0-7.0","84951","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"25195","","survey-multi-choice","15","496950","0.0-8.0-0.0","84951","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.1",""
"4070","","survey-multi-choice","16","503944","0.0-8.0-1.0","84951","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5",""
"3015","","survey-multi-choice","17","509407","0.0-8.0-2.0","84951","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.7",""
"2294","","survey-multi-choice","18","515112","0.0-8.0-3.0","84951","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.2",""
"2293","","survey-multi-choice","19","519702","0.0-8.0-4.0","84951","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.5",""
