"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"4377","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","4662","0.0-0.0","88649","","","","","","","","","","","","","",""
"9783","","survey-multi-choice","1","15466","0.0-1.0","88649","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"13963","","instructions","2","30431","0.0-2.0","88649","","","","[{""page_index"":0,""viewing_time"":3735},{""page_index"":1,""viewing_time"":6590},{""page_index"":2,""viewing_time"":1891},{""page_index"":3,""viewing_time"":1747}]","","","","","","","","","",""
"18814","","survey-multi-choice","3","50250","0.0-3.0-0.0","88649","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","2","false","","","","",""
"35413","","survey-multi-choice","4","89079","0.0-3.0-1.0","88649","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","1","false","","","","",""
"54886","","survey-multi-choice","5","146758","0.0-3.0-2.0","88649","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"24798","","survey-multi-choice","6","176643","0.0-4.0-0.0-0.0","88649","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","3","false","","","","",""
"23135","","survey-multi-choice","7","204759","0.0-4.0-0.0-1.0","88649","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","1","false","","","","",""
"10160","","text","8","217958","0.0-5.0","88649","","","","","","","","","","83","","","",""
"26564","","survey-multi-choice","9","245529","0.0-6.0-0.0","88649","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.4",""
"31948","","survey-multi-choice","10","281458","0.0-6.0-1.0","88649","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"31970","","survey-multi-choice","11","316913","0.0-6.0-2.0","88649","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.6",""
"25443","","survey-multi-choice","12","345062","0.0-6.0-3.0","88649","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"20069","","survey-multi-choice","13","368576","0.0-6.0-4.0","88649","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"3652","","single-stim","14","401202","0.0-7.0","88649","","","","","","","","","","39","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"20480","","survey-multi-choice","15","422690","0.0-8.0-0.0","88649","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.3",""
"15707","","survey-multi-choice","16","441014","0.0-8.0-1.0","88649","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"22170","","survey-multi-choice","17","467217","0.0-8.0-2.0","88649","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"19319","","survey-multi-choice","18","490623","0.0-8.0-3.0","88649","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"30474","","survey-multi-choice","19","523582","0.0-8.0-4.0","88649","","","{""Q0"":""No""}","","Yes","","false","4","false","","gvars","clinical","5.1",""
