"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"8142","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","8225","0.0-0.0","44400","","","","","","","","","","","","","",""
"17056","","survey-multi-choice","1","26314","0.0-1.0","44400","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"502844","","instructions","2","530160","0.0-2.0","44400","","","","[{""page_index"":0,""viewing_time"":37300},{""page_index"":1,""viewing_time"":166266},{""page_index"":2,""viewing_time"":146725},{""page_index"":3,""viewing_time"":152553}]","","","","","","","","","",""
"201349","","survey-multi-choice","3","732515","0.0-3.0-0.0","44400","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","5","false","","","","",""
"71992","","survey-multi-choice","4","811234","0.0-3.0-1.0","44400","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"37840","","survey-multi-choice","5","852212","0.0-3.0-2.0","44400","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"70046","","survey-multi-choice","6","925000","0.0-4.0-0.0-0.0","44400","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","5","false","","","","",""
"136574","","survey-multi-choice","7","1069378","0.0-4.0-0.0-1.0","44400","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"1662","","text","8","1074184","0.0-5.0","44400","","","","","","","","","","83","","","",""
"111646","","survey-multi-choice","9","1186834","0.0-6.0-0.0","44400","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.6",""
"52863","","survey-multi-choice","10","1243371","0.0-6.0-1.0","44400","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.8",""
"48704","","survey-multi-choice","11","1294806","0.0-6.0-2.0","44400","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.4",""
"37189","","survey-multi-choice","12","1334684","0.0-6.0-3.0","44400","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.7",""
"25743","","survey-multi-choice","13","1363114","0.0-6.0-4.0","44400","","","{""Q0"":""Yes""}","","Yes","","true","5","false","","gvars","clinical","5.5",""
"-1","","single-stim","14","1395974","0.0-7.0","44400","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"116030","","survey-multi-choice","15","1514006","0.0-8.0-0.0","44400","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.3",""
"53488","","survey-multi-choice","16","1570461","0.0-8.0-1.0","44400","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.2",""
"55520","","survey-multi-choice","17","1628715","0.0-8.0-2.0","44400","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"3107","","survey-multi-choice","18","1634653","0.0-8.0-3.0","44400","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"3287","","survey-multi-choice","19","1640880","0.0-8.0-4.0","44400","","","{""Q0"":""No""}","","Yes","","false","10","false","","gvars","clinical","5.1",""
