"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"17663","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","17733","0.0-0.0","59111","","","","","","","","","","","","","",""
"14037","","survey-multi-choice","1","32809","0.0-1.0","59111","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"301805","","instructions","2","335724","0.0-2.0","59111","","","","[{""page_index"":0,""viewing_time"":12056},{""page_index"":1,""viewing_time"":152012},{""page_index"":2,""viewing_time"":28441},{""page_index"":3,""viewing_time"":109294}]","","","","","","","","","",""
"88123","","survey-multi-choice","3","424907","0.0-3.0-0.0","59111","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","6","false","","","","",""
"40814","","survey-multi-choice","4","496103","0.0-3.0-1.0","59111","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","7","false","","","","",""
"62056","","survey-multi-choice","5","572285","0.0-3.0-2.0","59111","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","2","false","","","","",""
"28979","","survey-multi-choice","6","611909","0.0-4.0-0.0-0.0","59111","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","7","false","","","","",""
"43412","","survey-multi-choice","7","661084","0.0-4.0-0.0-1.0","59111","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","7","false","","","","",""
"2468","","text","8","670203","0.0-5.0","59111","","","","","","","","","","83","","","",""
"86972","","survey-multi-choice","9","758196","0.0-6.0-0.0","59111","","","{""Q0"":""Yes""}","","Yes","","true","4","false","","gvars","clinical","5.6",""
"149906","","survey-multi-choice","10","915517","0.0-6.0-1.0","59111","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.9",""
"78620","","survey-multi-choice","11","1000019","0.0-6.0-2.0","59111","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.8",""
"74033","","survey-multi-choice","12","1084563","0.0-6.0-3.0","59111","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.7",""
"50659","","survey-multi-choice","13","1146232","0.0-6.0-4.0","59111","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.3",""
"-1","","single-stim","14","1181461","0.0-7.0","59111","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"39652","","survey-multi-choice","15","1222133","0.0-8.0-0.0","59111","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.2",""
"42049","","survey-multi-choice","16","1270430","0.0-8.0-1.0","59111","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.1",""
"35167","","survey-multi-choice","17","1309935","0.0-8.0-2.0","59111","","","{""Q0"":""No""}","","No","","true","2","false","","gvars","clinical","5",""
"41923","","survey-multi-choice","18","1356545","0.0-8.0-3.0","59111","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.5",""
"61740","","survey-multi-choice","19","1423008","0.0-8.0-4.0","59111","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.4",""
