"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"27737","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","28024","0.0-0.0","97782","","","","","","","","","","","","","",""
"8410","","survey-multi-choice","1","37455","0.0-1.0","97782","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"18540","","instructions","2","56996","0.0-2.0","97782","","","","[{""page_index"":0,""viewing_time"":1252},{""page_index"":1,""viewing_time"":4903},{""page_index"":2,""viewing_time"":6553},{""page_index"":3,""viewing_time"":5831}]","","","","","","","","","",""
"67133","","survey-multi-choice","3","125133","0.0-3.0-0.0","97782","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","5","false","","","","",""
"20085","","survey-multi-choice","4","156636","0.0-3.0-1.0","97782","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"53107","","survey-multi-choice","5","215988","0.0-3.0-2.0","97782","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"51013","","survey-multi-choice","6","270684","0.0-4.0-0.0-0.0","97782","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"36885","","survey-multi-choice","7","311028","0.0-4.0-0.0-1.0","97782","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"2002","","text","8","316950","0.0-5.0","97782","","","","","","","","","","83","","","",""
"99994","","survey-multi-choice","9","417949","0.0-6.0-0.0","97782","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"32725","","survey-multi-choice","10","454358","0.0-6.0-1.0","97782","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.1",""
"51069","","survey-multi-choice","11","509924","0.0-6.0-2.0","97782","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"60453","","survey-multi-choice","12","575116","0.0-6.0-3.0","97782","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.4",""
"38126","","survey-multi-choice","13","621349","0.0-6.0-4.0","97782","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.9",""
"-1","","single-stim","14","658223","0.0-7.0","97782","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"30488","","survey-multi-choice","15","689716","0.0-8.0-0.0","97782","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"24923","","survey-multi-choice","16","718716","0.0-8.0-1.0","97782","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.3",""
"30485","","survey-multi-choice","17","756380","0.0-8.0-2.0","97782","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"43902","","survey-multi-choice","18","804188","0.0-8.0-3.0","97782","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"31598","","survey-multi-choice","19","840004","0.0-8.0-4.0","97782","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
