"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"5993","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","6062","0.0-0.0","79490","","","","","","","","","","","","","",""
"11619","","survey-multi-choice","1","18695","0.0-1.0","79490","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"165505","","instructions","2","185203","0.0-2.0","79490","","","","[{""page_index"":0,""viewing_time"":13678},{""page_index"":1,""viewing_time"":84515},{""page_index"":2,""viewing_time"":35040},{""page_index"":3,""viewing_time"":32271}]","","","","","","","","","",""
"337790","","survey-multi-choice","3","523997","0.0-3.0-0.0","79490","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","5","false","","","","",""
"6930","","survey-multi-choice","4","547580","0.0-3.0-1.0","79490","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"4983","","survey-multi-choice","5","562388","0.0-3.0-2.0","79490","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","3","false","","","","",""
"6498","","survey-multi-choice","6","575832","0.0-4.0-0.0-0.0","79490","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"7482","","survey-multi-choice","7","594356","0.0-4.0-0.0-1.0","79490","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"2978","","text","8","605157","0.0-5.0","79490","","","","","","","","","","83","","","",""
"6064","","survey-multi-choice","9","612224","0.0-6.0-0.0","79490","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.1",""
"6334","","survey-multi-choice","10","626139","0.0-6.0-1.0","79490","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.7",""
"7706","","survey-multi-choice","11","640024","0.0-6.0-2.0","79490","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"22181","","survey-multi-choice","12","669428","0.0-6.0-3.0","79490","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.6",""
"5581","","survey-multi-choice","13","682076","0.0-6.0-4.0","79490","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"-1","","single-stim","14","718545","0.0-7.0","79490","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"37024","","survey-multi-choice","15","756572","0.0-8.0-0.0","79490","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.8",""
"9670","","survey-multi-choice","16","775700","0.0-8.0-1.0","79490","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.3",""
"11357","","survey-multi-choice","17","793340","0.0-8.0-2.0","79490","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.4",""
"15230","","survey-multi-choice","18","818443","0.0-8.0-3.0","79490","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"37398","","survey-multi-choice","19","863132","0.0-8.0-4.0","79490","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.5",""
