"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"5712","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","5801","0.0-0.0","50327","","","","","","","","","","","","","",""
"10898","","survey-multi-choice","1","17724","0.0-1.0","50327","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"145575","","instructions","2","164300","0.0-2.0","50327","","","","[{""page_index"":0,""viewing_time"":3812},{""page_index"":1,""viewing_time"":47934},{""page_index"":2,""viewing_time"":90222},{""page_index"":3,""viewing_time"":3606}]","","","","","","","","","",""
"109918","","survey-multi-choice","3","275228","0.0-3.0-0.0","50327","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","6","false","","","","",""
"46919","","survey-multi-choice","4","328203","0.0-3.0-1.0","50327","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","7","false","","","","",""
"163263","","survey-multi-choice","5","498115","0.0-3.0-2.0","50327","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","3","false","","","","",""
"34204","","survey-multi-choice","6","541885","0.0-4.0-0.0-0.0","50327","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","2","false","","","","",""
"21220","","survey-multi-choice","7","573746","0.0-4.0-0.0-1.0","50327","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","2","false","","","","",""
"6635","","text","8","586808","0.0-5.0","50327","","","","","","","","","","83","","","",""
"107487","","survey-multi-choice","9","695301","0.0-6.0-0.0","50327","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.7",""
"32174","","survey-multi-choice","10","735450","0.0-6.0-1.0","50327","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"24197","","survey-multi-choice","11","764604","0.0-6.0-2.0","50327","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.3",""
"70398","","survey-multi-choice","12","840444","0.0-6.0-3.0","50327","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.6",""
"27672","","survey-multi-choice","13","872939","0.0-6.0-4.0","50327","","","{""Q0"":""Yes""}","","Yes","","true","2","false","","gvars","clinical","5.1",""
"-1","","single-stim","14","908191","0.0-7.0","50327","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"29923","","survey-multi-choice","15","939121","0.0-8.0-0.0","50327","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.4",""
"60712","","survey-multi-choice","16","1005077","0.0-8.0-1.0","50327","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.9",""
"23723","","survey-multi-choice","17","1033477","0.0-8.0-2.0","50327","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"55442","","survey-multi-choice","18","1093917","0.0-8.0-3.0","50327","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"41149","","survey-multi-choice","19","1139646","0.0-8.0-4.0","50327","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.8",""
