"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"7863","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","7934","0.0-0.0","51867","","","","","","","","","","","","","",""
"14442","","survey-multi-choice","1","23402","0.0-1.0","51867","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"58236","","instructions","2","82639","0.0-2.0","51867","","","","[{""page_index"":0,""viewing_time"":7704},{""page_index"":1,""viewing_time"":3600},{""page_index"":2,""viewing_time"":19453},{""page_index"":3,""viewing_time"":27478}]","","","","","","","","","",""
"20741","","survey-multi-choice","3","104383","0.0-3.0-0.0","51867","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","8","false","","","","",""
"3422","","survey-multi-choice","4","120316","0.0-3.0-1.0","51867","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"3866","","survey-multi-choice","5","135623","0.0-3.0-2.0","51867","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"9329","","survey-multi-choice","6","151486","0.0-4.0-0.0-0.0","51867","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"3738","","survey-multi-choice","7","162127","0.0-4.0-0.0-1.0","51867","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"4520","","text","8","173030","0.0-5.0","51867","","","","","","","","","","83","","","",""
"5185","","survey-multi-choice","9","179219","0.0-6.0-0.0","51867","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5",""
"3341","","survey-multi-choice","10","189498","0.0-6.0-1.0","51867","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.1",""
"3350","","survey-multi-choice","11","199098","0.0-6.0-2.0","51867","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"5774","","survey-multi-choice","12","211002","0.0-6.0-3.0","51867","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"3074","","survey-multi-choice","13","219639","0.0-6.0-4.0","51867","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"-1","","single-stim","14","254107","0.0-7.0","51867","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"3785","","survey-multi-choice","15","258895","0.0-8.0-0.0","51867","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"3983","","survey-multi-choice","16","268895","0.0-8.0-1.0","51867","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.9",""
"2502","","survey-multi-choice","17","277458","0.0-8.0-2.0","51867","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.4",""
"2429","","survey-multi-choice","18","285734","0.0-8.0-3.0","51867","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"2726","","survey-multi-choice","19","294178","0.0-8.0-4.0","51867","","","{""Q0"":""Yes""}","","No","","false","10","false","","gvars","clinical","5.3",""
