"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"2359","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","2527","0.0-0.0","40486","","","","","","","","","","","","","",""
"7225","","survey-multi-choice","1","10777","0.0-1.0","40486","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"5868","","instructions","2","17647","0.0-2.0","40486","","","","[{""page_index"":0,""viewing_time"":669},{""page_index"":1,""viewing_time"":1801},{""page_index"":2,""viewing_time"":1545},{""page_index"":3,""viewing_time"":1852}]","","","","","","","","","",""
"7321","","survey-multi-choice","3","25975","0.0-3.0-0.0","40486","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","6","false","","","","",""
"3218","","survey-multi-choice","4","31427","0.0-3.0-1.0","40486","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","8","false","","","","",""
"27650","","survey-multi-choice","5","61071","0.0-3.0-2.0","40486","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"2937","","text","6","66074","0.0-5.0","40486","","","","","","","","","","83","","","",""
"61967","","survey-multi-choice","7","129049","0.0-6.0-0.0","40486","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.8",""
"28595","","survey-multi-choice","8","159732","0.0-6.0-1.0","40486","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5.3",""
"38244","","survey-multi-choice","9","200802","0.0-6.0-2.0","40486","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.1",""
"6684","","survey-multi-choice","10","209451","0.0-6.0-3.0","40486","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5",""
"9608","","survey-multi-choice","11","220936","0.0-6.0-4.0","40486","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.6",""
"-1","","single-stim","12","252867","0.0-7.0","40486","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"32342","","survey-multi-choice","13","286214","0.0-8.0-0.0","40486","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.9",""
"17249","","survey-multi-choice","14","305380","0.0-8.0-1.0","40486","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.2",""
"13676","","survey-multi-choice","15","320666","0.0-8.0-2.0","40486","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5.4",""
"7749","","survey-multi-choice","16","330430","0.0-8.0-3.0","40486","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.7",""
"12381","","survey-multi-choice","17","344603","0.0-8.0-4.0","40486","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.5",""
