"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"7068","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","7303","0.0-0.0","4699","","","","","","","","","","","","","",""
"23349","","survey-multi-choice","1","31849","0.0-1.0","4699","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"347136","","instructions","2","379991","0.0-2.0","4699","","","","[{""page_index"":0,""viewing_time"":12221},{""page_index"":1,""viewing_time"":106597},{""page_index"":2,""viewing_time"":17332},{""page_index"":3,""viewing_time"":210977}]","","","","","","","","","",""
"57074","","survey-multi-choice","3","438101","0.0-3.0-0.0","4699","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","10","false","","","","",""
"21278","","survey-multi-choice","4","472769","0.0-3.0-1.0","4699","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"45387","","survey-multi-choice","5","523255","0.0-3.0-2.0","4699","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","1","false","","","","",""
"63859","","survey-multi-choice","6","592910","0.0-4.0-0.0-0.0","4699","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","1","false","","","","",""
"40817","","survey-multi-choice","7","640108","0.0-4.0-0.0-1.0","4699","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"11565","","text","8","662185","0.0-5.0","4699","","","","","","","","","","83","","","",""
"47387","","survey-multi-choice","9","710606","0.0-6.0-0.0","4699","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.1",""
"61749","","survey-multi-choice","10","777899","0.0-6.0-1.0","4699","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.9",""
"30776","","survey-multi-choice","11","814257","0.0-6.0-2.0","4699","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.2",""
"29062","","survey-multi-choice","12","849687","0.0-6.0-3.0","4699","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.3",""
"33008","","survey-multi-choice","13","888145","0.0-6.0-4.0","4699","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"-1","","single-stim","14","926151","0.0-7.0","4699","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"33464","","survey-multi-choice","15","960654","0.0-8.0-0.0","4699","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5.7",""
"22600","","survey-multi-choice","16","988086","0.0-8.0-1.0","4699","","","{""Q0"":""No""}","","No","","true","1","false","","gvars","clinical","5.4",""
"11783","","survey-multi-choice","17","1004175","0.0-8.0-2.0","4699","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.5",""
"10662","","survey-multi-choice","18","1019861","0.0-8.0-3.0","4699","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"9843","","survey-multi-choice","19","1042229","0.0-8.0-4.0","4699","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.8",""
