"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"72478","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","72896","0.0-0.0","72135","","","","","","","","","","","","","",""
"146557","","survey-multi-choice","1","220490","0.0-1.0","72135","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""Asia""}","","","","","","","","","","",""
"281089","","instructions","2","502586","0.0-2.0","72135","","","","[{""page_index"":0,""viewing_time"":16416},{""page_index"":1,""viewing_time"":117185},{""page_index"":2,""viewing_time"":48285},{""page_index"":3,""viewing_time"":99203}]","","","","","","","","","",""
"39262","","survey-multi-choice","3","542854","0.0-3.0-0.0","72135","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","7","false","","","","",""
"19165","","survey-multi-choice","4","593315","0.0-3.0-1.0","72135","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","8","false","","","","",""
"9749","","survey-multi-choice","5","612164","0.0-3.0-2.0","72135","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"3671","","text","6","622627","0.0-5.0","72135","","","","","","","","","","83","","","",""
"49616","","survey-multi-choice","7","673245","0.0-6.0-0.0","72135","","","{""Q0"":""No""}","","Yes","","false","4","false","","gvars","clinical","5.1",""
"27089","","survey-multi-choice","8","716527","0.0-6.0-1.0","72135","","","{""Q0"":""No""}","","Yes","","false","4","false","","gvars","clinical","5.5",""
"11885","","survey-multi-choice","9","733623","0.0-6.0-2.0","72135","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.6",""
"241322","","survey-multi-choice","10","985221","0.0-6.0-3.0","72135","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.3",""
"10309","","survey-multi-choice","11","999956","0.0-6.0-4.0","72135","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.2",""
"-1","","single-stim","12","1039309","0.0-7.0","72135","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"34336","","survey-multi-choice","13","1074654","0.0-8.0-0.0","72135","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.8",""
"73215","","survey-multi-choice","14","1153253","0.0-8.0-1.0","72135","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.7",""
"20078","","survey-multi-choice","15","1177242","0.0-8.0-2.0","72135","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.4",""
"62725","","survey-multi-choice","16","1245119","0.0-8.0-3.0","72135","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.9",""
"24616","","survey-multi-choice","17","1273649","0.0-8.0-4.0","72135","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5",""
