"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"3083","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","3135","0.0-0.0","60253","","","","","","","","","","","","","",""
"4747","","survey-multi-choice","1","8895","0.0-1.0","60253","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"6573","","instructions","2","16469","0.0-2.0","60253","","","","[{""page_index"":0,""viewing_time"":1149},{""page_index"":1,""viewing_time"":3303},{""page_index"":2,""viewing_time"":984},{""page_index"":3,""viewing_time"":1137}]","","","","","","","","","",""
"17124","","survey-multi-choice","3","34597","0.0-3.0-0.0","60253","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","10","false","","","","",""
"12606","","survey-multi-choice","4","50125","0.0-3.0-1.0","60253","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"15336","","survey-multi-choice","5","68222","0.0-3.0-2.0","60253","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"666","","text","6","71105","0.0-5.0","60253","","","","","","","","","","83","","","",""
"15201","","survey-multi-choice","7","87309","0.0-6.0-0.0","60253","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"7902","","survey-multi-choice","8","98421","0.0-6.0-1.0","60253","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"17365","","survey-multi-choice","9","117972","0.0-6.0-2.0","60253","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"10543","","survey-multi-choice","10","130678","0.0-6.0-3.0","60253","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.4",""
"10173","","survey-multi-choice","11","143341","0.0-6.0-4.0","60253","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"-1","","single-stim","12","175294","0.0-7.0","60253","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"14275","","survey-multi-choice","13","190573","0.0-8.0-0.0","60253","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.3",""
"20365","","survey-multi-choice","14","213868","0.0-8.0-1.0","60253","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.7",""
"6901","","survey-multi-choice","15","223108","0.0-8.0-2.0","60253","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"20054","","survey-multi-choice","16","245549","0.0-8.0-3.0","60253","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.1",""
"21074","","survey-multi-choice","17","268900","0.0-8.0-4.0","60253","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
