"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"9992","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","10373","0.0-0.0","82264","","","","","","","","","","","","","",""
"9900","","survey-multi-choice","1","21324","0.0-1.0","82264","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Masters and Beyond"",""Q3"":""Asia""}","","","","","","","","","","",""
"41491","","instructions","2","63820","0.0-2.0","82264","","","","[{""page_index"":0,""viewing_time"":3859},{""page_index"":1,""viewing_time"":13128},{""page_index"":2,""viewing_time"":17399},{""page_index"":3,""viewing_time"":7104}]","","","","","","","","","",""
"16278","","survey-multi-choice","3","81109","0.0-3.0-0.0","82264","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","3","false","","","","",""
"4910","","survey-multi-choice","4","109644","0.0-3.0-1.0","82264","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","4","false","","","","",""
"9694","","survey-multi-choice","5","124468","0.0-3.0-2.0","82264","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","null","false","","","","",""
"3700","","survey-multi-choice","6","131029","0.0-4.0-0.0-0.0","82264","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"2858","","survey-multi-choice","7","140604","0.0-4.0-0.0-1.0","82264","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","4","false","","","","",""
"4144","","text","8","150475","0.0-5.0","82264","","","","","","","","","","83","","","",""
"3758","","survey-multi-choice","9","155244","0.0-6.0-0.0","82264","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.3",""
"2710","","survey-multi-choice","10","163549","0.0-6.0-1.0","82264","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.7",""
"3238","","survey-multi-choice","11","171597","0.0-6.0-2.0","82264","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"2578","","survey-multi-choice","12","179438","0.0-6.0-3.0","82264","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.1",""
"2631","","survey-multi-choice","13","187125","0.0-6.0-4.0","82264","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.9",""
"-1","","single-stim","14","222008","0.0-7.0","82264","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"3042","","survey-multi-choice","15","226061","0.0-8.0-0.0","82264","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.4",""
"4742","","survey-multi-choice","16","235341","0.0-8.0-1.0","82264","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.2",""
"2391","","survey-multi-choice","17","241941","0.0-8.0-2.0","82264","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.6",""
"2815","","survey-multi-choice","18","249110","0.0-8.0-3.0","82264","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5",""
"2395","","survey-multi-choice","19","255846","0.0-8.0-4.0","82264","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.8",""
