"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"59186","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","59499","0.0-0.0","96972","","","","","","","","","","","","","",""
"64626","","survey-multi-choice","1","125503","0.0-1.0","96972","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"486629","","instructions","2","613132","0.0-2.0","96972","","","","[{""page_index"":0,""viewing_time"":453195},{""page_index"":1,""viewing_time"":9878},{""page_index"":2,""viewing_time"":20692},{""page_index"":3,""viewing_time"":2862}]","","","","","","","","","",""
"19563","","survey-multi-choice","3","633701","0.0-3.0-0.0","96972","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","6","false","","","","",""
"40234","","survey-multi-choice","4","686709","0.0-3.0-1.0","96972","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","7","false","","","","",""
"20526","","survey-multi-choice","5","711456","0.0-3.0-2.0","96972","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","3","false","","","","",""
"4126","","survey-multi-choice","6","722522","0.0-4.0-0.0-0.0","96972","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","8","false","","","","",""
"3236","","survey-multi-choice","7","729648","0.0-4.0-0.0-1.0","96972","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","7","false","","","","",""
"5243","","text","8","739120","0.0-5.0","96972","","","","","","","","","","83","","","",""
"16155","","survey-multi-choice","9","756281","0.0-6.0-0.0","96972","","","{""Q0"":""Yes""}","","No","","false","8","false","","gvars","clinical","5.3",""
"26015","","survey-multi-choice","10","788507","0.0-6.0-1.0","96972","","","{""Q0"":""Yes""}","","No","","false","9","false","","gvars","clinical","5",""
"3308","","survey-multi-choice","11","800177","0.0-6.0-2.0","96972","","","{""Q0"":""No""}","","No","","true","3","false","","gvars","clinical","5.8",""
"3012","","survey-multi-choice","12","806827","0.0-6.0-3.0","96972","","","{""Q0"":""Yes""}","","No","","false","7","false","","gvars","clinical","5.7",""
"2917","","survey-multi-choice","13","813195","0.0-6.0-4.0","96972","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.6",""
"14316","","single-stim","14","846873","0.0-7.0","96972","","","","","","","","","","32","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"5691","","survey-multi-choice","15","853573","0.0-8.0-0.0","96972","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.1",""
"3751","","survey-multi-choice","16","860470","0.0-8.0-1.0","96972","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5.9",""
"2875","","survey-multi-choice","17","866644","0.0-8.0-2.0","96972","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.2",""
"3376","","survey-multi-choice","18","875478","0.0-8.0-3.0","96972","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.5",""
"4020","","survey-multi-choice","19","882990","0.0-8.0-4.0","96972","","","{""Q0"":""Yes""}","","No","","false","9","false","","gvars","clinical","5.4",""
