"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"15691","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","15835","0.0-0.0","34102","","","","","","","","","","","","","",""
"15224","","survey-multi-choice","1","32142","0.0-1.0","34102","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"359152","","instructions","2","392301","0.0-2.0","34102","","","","[{""page_index"":0,""viewing_time"":68008},{""page_index"":1,""viewing_time"":72960},{""page_index"":2,""viewing_time"":11499},{""page_index"":3,""viewing_time"":206679}]","","","","","","","","","",""
"84882","","survey-multi-choice","3","478223","0.0-3.0-0.0","34102","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","2","false","","","","",""
"7182","","survey-multi-choice","4","493302","0.0-3.0-1.0","34102","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","1","false","","","","",""
"10216","","survey-multi-choice","5","508299","0.0-3.0-2.0","34102","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","","false","","","","",""
"5657","","survey-multi-choice","6","516686","0.0-4.0-0.0-0.0","34102","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","2","false","","","","",""
"46448","","survey-multi-choice","7","567205","0.0-4.0-0.0-1.0","34102","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","2","false","","","","",""
"3915","","text","8","575282","0.0-5.0","34102","","","","","","","","","","83","","","",""
"11752","","survey-multi-choice","9","588068","0.0-6.0-0.0","34102","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.5",""
"5030","","survey-multi-choice","10","597516","0.0-6.0-1.0","34102","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.4",""
"10893","","survey-multi-choice","11","616294","0.0-6.0-2.0","34102","","","{""Q0"":""No""}","","No","","true","2","false","","gvars","clinical","5.9",""
"207041","","survey-multi-choice","12","827753","0.0-6.0-3.0","34102","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.8",""
"3226","","survey-multi-choice","13","834970","0.0-6.0-4.0","34102","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5",""
"-1","","single-stim","14","869453","0.0-7.0","34102","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"38523","","survey-multi-choice","15","909007","0.0-8.0-0.0","34102","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.7",""
"4187","","survey-multi-choice","16","917367","0.0-8.0-1.0","34102","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.3",""
"4433","","survey-multi-choice","17","925929","0.0-8.0-2.0","34102","","","{""Q0"":""Yes""}","","Yes","","true","4","false","","gvars","clinical","5.2",""
"5497","","survey-multi-choice","18","935483","0.0-8.0-3.0","34102","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.1",""
"3880","","survey-multi-choice","19","943524","0.0-8.0-4.0","34102","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.6",""
