"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"14309","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","14440","0.0-0.0","65811","","","","","","","","","","","","","",""
"16527","","survey-multi-choice","1","32034","0.0-1.0","65811","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"157308","","instructions","2","190344","0.0-2.0","65811","","","","[{""page_index"":0,""viewing_time"":8935},{""page_index"":1,""viewing_time"":76123},{""page_index"":2,""viewing_time"":28015},{""page_index"":3,""viewing_time"":44235}]","","","","","","","","","",""
"22832","","survey-multi-choice","3","214189","0.0-3.0-0.0","65811","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","2","false","","","","",""
"21469","","survey-multi-choice","4","251792","0.0-3.0-1.0","65811","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","4","false","","","","",""
"20848","","survey-multi-choice","5","279446","0.0-3.0-2.0","65811","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","4","false","","","","",""
"31076","","survey-multi-choice","6","316049","0.0-4.0-0.0-0.0","65811","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","4","false","","","","",""
"27606","","survey-multi-choice","7","349169","0.0-4.0-0.0-1.0","65811","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","4","false","","","","",""
"3130","","text","8","358570","0.0-5.0","65811","","","","","","","","","","83","","","",""
"23329","","survey-multi-choice","9","382911","0.0-6.0-0.0","65811","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5",""
"26104","","survey-multi-choice","10","415017","0.0-6.0-1.0","65811","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.6",""
"12019","","survey-multi-choice","11","432563","0.0-6.0-2.0","65811","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.1",""
"31534","","survey-multi-choice","12","469624","0.0-6.0-3.0","65811","","","{""Q0"":""No""}","","No","","true","3","false","","gvars","clinical","5.4",""
"15549","","survey-multi-choice","13","491143","0.0-6.0-4.0","65811","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5.3",""
"-1","","single-stim","14","526585","0.0-7.0","65811","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"13452","","survey-multi-choice","15","541063","0.0-8.0-0.0","65811","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5.9",""
"52698","","survey-multi-choice","16","599313","0.0-8.0-1.0","65811","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5.8",""
"32230","","survey-multi-choice","17","636108","0.0-8.0-2.0","65811","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.2",""
"11035","","survey-multi-choice","18","652893","0.0-8.0-3.0","65811","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5.7",""
"19243","","survey-multi-choice","19","683887","0.0-8.0-4.0","65811","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.5",""
