"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"9676","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","9951","0.0-0.0","18007","","","","","","","","","","","","","",""
"9811","","survey-multi-choice","1","20814","0.0-1.0","18007","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"287163","","instructions","2","308980","0.0-2.0","18007","","","","[{""page_index"":0,""viewing_time"":17043},{""page_index"":1,""viewing_time"":80889},{""page_index"":2,""viewing_time"":110379},{""page_index"":3,""viewing_time"":78850}]","","","","","","","","","",""
"64678","","survey-multi-choice","3","374670","0.0-3.0-0.0","18007","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","8","false","","","","",""
"53096","","survey-multi-choice","4","452040","0.0-3.0-1.0","18007","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","7","false","","","","",""
"60282","","survey-multi-choice","5","526671","0.0-3.0-2.0","18007","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","3","false","","","","",""
"52124","","survey-multi-choice","6","593128","0.0-4.0-0.0-0.0","18007","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","9","false","","","","",""
"21919","","survey-multi-choice","7","627566","0.0-4.0-0.0-1.0","18007","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","8","false","","","","",""
"3250","","text","8","638176","0.0-5.0","18007","","","","","","","","","","83","","","",""
"42101","","survey-multi-choice","9","681289","0.0-6.0-0.0","18007","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.1",""
"45302","","survey-multi-choice","10","735743","0.0-6.0-1.0","18007","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.6",""
"29830","","survey-multi-choice","11","773757","0.0-6.0-2.0","18007","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.3",""
"26622","","survey-multi-choice","12","808250","0.0-6.0-3.0","18007","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.5",""
"23718","","survey-multi-choice","13","837700","0.0-6.0-4.0","18007","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5",""
"-1","","single-stim","14","873907","0.0-7.0","18007","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"40334","","survey-multi-choice","15","916001","0.0-8.0-0.0","18007","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.7",""
"32083","","survey-multi-choice","16","953402","0.0-8.0-1.0","18007","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.2",""
"10352","","survey-multi-choice","17","969440","0.0-8.0-2.0","18007","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5.9",""
"23837","","survey-multi-choice","18","998518","0.0-8.0-3.0","18007","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.4",""
"19439","","survey-multi-choice","19","1023865","0.0-8.0-4.0","18007","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5.8",""
