"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"7044","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","7139","0.0-0.0","43336","","","","","","","","","","","","","",""
"6560","","survey-multi-choice","1","14741","0.0-1.0","43336","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"30763","","instructions","2","47307","0.0-2.0","43336","","","","[{""page_index"":0,""viewing_time"":3213},{""page_index"":1,""viewing_time"":16107},{""page_index"":2,""viewing_time"":8845},{""page_index"":3,""viewing_time"":2597}]","","","","","","","","","",""
"14299","","survey-multi-choice","3","62616","0.0-3.0-0.0","43336","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","8","false","","","","",""
"7609","","survey-multi-choice","4","75352","0.0-3.0-1.0","43336","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","8","false","","","","",""
"18082","","survey-multi-choice","5","97175","0.0-3.0-2.0","43336","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"1649","","text","6","101849","0.0-5.0","43336","","","","","","","","","","83","","","",""
"24886","","survey-multi-choice","7","127743","0.0-6.0-0.0","43336","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.8",""
"39814","","survey-multi-choice","8","170884","0.0-6.0-1.0","43336","","","{""Q0"":""No""}","","Yes","","false","3","false","","gvars","clinical","5.6",""
"25905","","survey-multi-choice","9","200961","0.0-6.0-2.0","43336","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.2",""
"24244","","survey-multi-choice","10","228460","0.0-6.0-3.0","43336","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.1",""
"21694","","survey-multi-choice","11","253660","0.0-6.0-4.0","43336","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.4",""
"-1","","single-stim","12","286963","0.0-7.0","43336","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"23639","","survey-multi-choice","13","311613","0.0-8.0-0.0","43336","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.5",""
"37084","","survey-multi-choice","14","352134","0.0-8.0-1.0","43336","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5",""
"32207","","survey-multi-choice","15","388418","0.0-8.0-2.0","43336","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.7",""
"35551","","survey-multi-choice","16","427587","0.0-8.0-3.0","43336","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.9",""
"53325","","survey-multi-choice","17","484482","0.0-8.0-4.0","43336","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.3",""
