"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"7173","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","8186","0.0-0.0","81043","","","","","","","","","","","","","",""
"33118","","survey-multi-choice","1","42394","0.0-1.0","81043","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"375812","","instructions","2","419208","0.0-2.0","81043","","","","[{""page_index"":0,""viewing_time"":22270},{""page_index"":1,""viewing_time"":138469},{""page_index"":2,""viewing_time"":25111},{""page_index"":3,""viewing_time"":189960}]","","","","","","","","","",""
"65356","","survey-multi-choice","3","485578","0.0-3.0-0.0","81043","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","5","false","","","","",""
"37949","","survey-multi-choice","4","542274","0.0-3.0-1.0","81043","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","5","false","","","","",""
"72725","","survey-multi-choice","5","649624","0.0-3.0-2.0","81043","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","1","false","","","","",""
"38691","","survey-multi-choice","6","715421","0.0-4.0-0.0-0.0","81043","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","10","false","","","","",""
"56432","","survey-multi-choice","7","779768","0.0-4.0-0.0-1.0","81043","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","9","false","","","","",""
"5065","","text","8","790119","0.0-5.0","81043","","","","","","","","","","83","","","",""
"136590","","survey-multi-choice","9","927720","0.0-6.0-0.0","81043","","","{""Q0"":""No""}","","No","","true","4","false","","gvars","clinical","5.8",""
"113792","","survey-multi-choice","10","1050711","0.0-6.0-1.0","81043","","","{""Q0"":""Yes""}","","Yes","","true","5","false","","gvars","clinical","5.6",""
"51459","","survey-multi-choice","11","1106852","0.0-6.0-2.0","81043","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.3",""
"79833","","survey-multi-choice","12","1193361","0.0-6.0-3.0","81043","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.9",""
"54664","","survey-multi-choice","13","1252887","0.0-6.0-4.0","81043","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.4",""
"-1","","single-stim","14","1288795","0.0-7.0","81043","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"30998","","survey-multi-choice","15","1320801","0.0-8.0-0.0","81043","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.1",""
"41315","","survey-multi-choice","16","1372369","0.0-8.0-1.0","81043","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"108903","","survey-multi-choice","17","1486553","0.0-8.0-2.0","81043","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5",""
"45678","","survey-multi-choice","18","1539504","0.0-8.0-3.0","81043","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.5",""
"83918","","survey-multi-choice","19","1628778","0.0-8.0-4.0","81043","","","{""Q0"":""No""}","","No","","true","3","false","","gvars","clinical","5.7",""
