"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"117885","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","117966","0.0-0.0","53636","","","","","","","","","","","","","",""
"9199","","survey-multi-choice","1","128178","0.0-1.0","53636","","","{""Q0"":""51-69"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"424766","","instructions","2","553945","0.0-2.0","53636","","","","[{""page_index"":0,""viewing_time"":32662},{""page_index"":1,""viewing_time"":73399},{""page_index"":2,""viewing_time"":30000},{""page_index"":3,""viewing_time"":288705}]","","","","","","","","","",""
"86412","","survey-multi-choice","3","641362","0.0-3.0-0.0","53636","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","8","false","","","","",""
"349100","","survey-multi-choice","4","1011835","0.0-3.0-1.0","53636","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","9","false","","","","",""
"74630","","survey-multi-choice","5","1099147","0.0-3.0-2.0","53636","","","{""Q0"":""No""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","false","5","false","","","","",""
"49934","","survey-multi-choice","6","1162539","0.0-4.0-0.0-0.0","53636","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","8","false","","","","",""
"55950","","survey-multi-choice","7","1226131","0.0-4.0-0.0-1.0","53636","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","5","false","","","","",""
"2986","","text","8","1237213","0.0-5.0","53636","","","","","","","","","","83","","","",""
"58674","","survey-multi-choice","9","1296891","0.0-6.0-0.0","53636","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.7",""
"46494","","survey-multi-choice","10","1355131","0.0-6.0-1.0","53636","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5.8",""
"43694","","survey-multi-choice","11","1404139","0.0-6.0-2.0","53636","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.3",""
"43909","","survey-multi-choice","12","1453947","0.0-6.0-3.0","53636","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.4",""
"62119","","survey-multi-choice","13","1521412","0.0-6.0-4.0","53636","","","{""Q0"":""No""}","","No","","true","9","false","","gvars","clinical","5",""
"-1","","single-stim","14","1556541","0.0-7.0","53636","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"66025","","survey-multi-choice","15","1623571","0.0-8.0-0.0","53636","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.1",""
"176093","","survey-multi-choice","16","1804972","0.0-8.0-1.0","53636","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.9",""
"30676","","survey-multi-choice","17","1843588","0.0-8.0-2.0","53636","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.6",""
"30734","","survey-multi-choice","18","1879644","0.0-8.0-3.0","53636","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.5",""
"50509","","survey-multi-choice","19","1935324","0.0-8.0-4.0","53636","","","{""Q0"":""Yes""}","","Yes","","true","9","false","","gvars","clinical","5.2",""
