"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"6684","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","6729","0.0-0.0","95900","","","","","","","","","","","","","",""
"11312","","survey-multi-choice","1","19062","0.0-1.0","95900","","","{""Q0"":""18-34"",""Q1"":""Male"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"233860","","instructions","2","253924","0.0-2.0","95900","","","","[{""page_index"":0,""viewing_time"":8869},{""page_index"":1,""viewing_time"":87184},{""page_index"":2,""viewing_time"":14529},{""page_index"":3,""viewing_time"":123276}]","","","","","","","","","",""
"78931","","survey-multi-choice","3","333860","0.0-3.0-0.0","95900","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","3","false","","","","",""
"11394","","survey-multi-choice","4","365902","0.0-3.0-1.0","95900","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","4","false","","","","",""
"36766","","survey-multi-choice","5","416345","0.0-3.0-2.0","95900","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","5","false","","","","",""
"2790","","text","6","446954","0.0-5.0","95900","","","","","","","","","","83","","","",""
"28192","","survey-multi-choice","7","476150","0.0-6.0-0.0","95900","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5",""
"111172","","survey-multi-choice","8","606172","0.0-6.0-1.0","95900","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.6",""
"58839","","survey-multi-choice","9","671911","0.0-6.0-2.0","95900","","","{""Q0"":""Yes""}","","Yes","","true","5","false","","gvars","clinical","5.5",""
"45335","","survey-multi-choice","10","722783","0.0-6.0-3.0","95900","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.2",""
"83582","","survey-multi-choice","11","813727","0.0-6.0-4.0","95900","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.7",""
"-1","","single-stim","12","860277","0.0-7.0","95900","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"68331","","survey-multi-choice","13","929611","0.0-8.0-0.0","95900","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.9",""
"56671","","survey-multi-choice","14","992120","0.0-8.0-1.0","95900","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.8",""
"23882","","survey-multi-choice","15","1021467","0.0-8.0-2.0","95900","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.3",""
"42720","","survey-multi-choice","16","1099638","0.0-8.0-3.0","95900","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.1",""
"54989","","survey-multi-choice","17","1162516","0.0-8.0-4.0","95900","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.4",""
