"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"12588","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","12904","0.0-0.0","80464","","","","","","","","","","","","","",""
"18489","","survey-multi-choice","1","32425","0.0-1.0","80464","","","{""Q0"":""35-50"",""Q1"":""Male"",""Q2"":""Bachelor's"",""Q3"":""Asia""}","","","","","","","","","","",""
"263923","","instructions","2","297350","0.0-2.0","80464","","","","[{""page_index"":0,""viewing_time"":17635},{""page_index"":1,""viewing_time"":89319},{""page_index"":2,""viewing_time"":67359},{""page_index"":3,""viewing_time"":89608}]","","","","","","","","","",""
"67700","","survey-multi-choice","3","366077","0.0-3.0-0.0","80464","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","null","false","","","","",""
"33628","","survey-multi-choice","4","412525","0.0-3.0-1.0","80464","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","6","false","","","","",""
"28229","","survey-multi-choice","5","460528","0.0-3.0-2.0","80464","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","7","false","","","","",""
"36831","","survey-multi-choice","6","504845","0.0-4.0-0.0-0.0","80464","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","3","false","","","","",""
"23281","","survey-multi-choice","7","536301","0.0-4.0-0.0-1.0","80464","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","3","false","","","","",""
"3399","","text","8","545497","0.0-5.0","80464","","","","","","","","","","83","","","",""
"39645","","survey-multi-choice","9","586149","0.0-6.0-0.0","80464","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5",""
"31528","","survey-multi-choice","10","637686","0.0-6.0-1.0","80464","","","{""Q0"":""No""}","","Yes","","false","7","false","","gvars","clinical","5.1",""
"24858","","survey-multi-choice","11","669236","0.0-6.0-2.0","80464","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5.7",""
"17362","","survey-multi-choice","12","693333","0.0-6.0-3.0","80464","","","{""Q0"":""No""}","","Yes","","false","7","false","","gvars","clinical","5.2",""
"11841","","survey-multi-choice","13","711460","0.0-6.0-4.0","80464","","","{""Q0"":""Yes""}","","Yes","","true","6","false","","gvars","clinical","5.6",""
"-1","","single-stim","14","749111","0.0-7.0","80464","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"27227","","survey-multi-choice","15","777358","0.0-8.0-0.0","80464","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.9",""
"20227","","survey-multi-choice","16","803053","0.0-8.0-1.0","80464","","","{""Q0"":""Yes""}","","No","","false","7","false","","gvars","clinical","5.3",""
"21732","","survey-multi-choice","17","829940","0.0-8.0-2.0","80464","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.8",""
"11361","","survey-multi-choice","18","846846","0.0-8.0-3.0","80464","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.4",""
"12218","","survey-multi-choice","19","864086","0.0-8.0-4.0","80464","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.5",""
