"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"16219","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","16270","0.0-0.0","24570","","","","","","","","","","","","","",""
"7069","","survey-multi-choice","1","24359","0.0-1.0","24570","","","{""Q0"":""35-50"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"54580","","instructions","2","79940","0.0-2.0","24570","","","","[{""page_index"":0,""viewing_time"":7475},{""page_index"":1,""viewing_time"":40737},{""page_index"":2,""viewing_time"":4439},{""page_index"":3,""viewing_time"":1928}]","","","","","","","","","",""
"51092","","survey-multi-choice","3","132036","0.0-3.0-0.0","24570","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","10","false","","","","",""
"26846","","survey-multi-choice","4","163909","0.0-3.0-1.0","24570","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","10","false","","","","",""
"37757","","survey-multi-choice","5","213124","0.0-3.0-2.0","24570","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","10","false","","","","",""
"18517","","survey-multi-choice","6","235859","0.0-4.0-0.0-0.0","24570","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","10","false","","","","",""
"35741","","survey-multi-choice","7","283307","0.0-4.0-0.0-1.0","24570","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","10","false","","","","",""
"2630","","text","8","291369","0.0-5.0","24570","","","","","","","","","","83","","","",""
"59846","","survey-multi-choice","9","352219","0.0-6.0-0.0","24570","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.1",""
"31646","","survey-multi-choice","10","388252","0.0-6.0-1.0","24570","","","{""Q0"":""Yes""}","","No","","false","10","false","","gvars","clinical","5.3",""
"114653","","survey-multi-choice","11","508658","0.0-6.0-2.0","24570","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.6",""
"39405","","survey-multi-choice","12","552473","0.0-6.0-3.0","24570","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"24494","","survey-multi-choice","13","581161","0.0-6.0-4.0","24570","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.4",""
"-1","","single-stim","14","614978","0.0-7.0","24570","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"103474","","survey-multi-choice","15","719456","0.0-8.0-0.0","24570","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"183796","","survey-multi-choice","16","907847","0.0-8.0-1.0","24570","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
"42205","","survey-multi-choice","17","955095","0.0-8.0-2.0","24570","","","{""Q0"":""Yes""}","","No","","false","10","false","","gvars","clinical","5.8",""
"21214","","survey-multi-choice","18","980567","0.0-8.0-3.0","24570","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.2",""
"59606","","survey-multi-choice","19","1044142","0.0-8.0-4.0","24570","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
