"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"9337","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","9416","0.0-0.0","52628","","","","","","","","","","","","","",""
"8248","","survey-multi-choice","1","18681","0.0-1.0","52628","","","{""Q0"":""35-50"",""Q1"":""Female"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"273480","","instructions","2","293162","0.0-2.0","52628","","","","[{""page_index"":0,""viewing_time"":21600},{""page_index"":1,""viewing_time"":214171},{""page_index"":2,""viewing_time"":23890},{""page_index"":3,""viewing_time"":13818}]","","","","","","","","","",""
"28715","","survey-multi-choice","3","322887","0.0-3.0-0.0","52628","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","8","false","","","","",""
"29104","","survey-multi-choice","4","358747","0.0-3.0-1.0","52628","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","5","false","","","","",""
"33217","","survey-multi-choice","5","398767","0.0-3.0-2.0","52628","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","6","false","","","","",""
"27957","","survey-multi-choice","6","431322","0.0-4.0-0.0-0.0","52628","","","{""Q0"":""Yes""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","true","6","false","","","","",""
"21575","","survey-multi-choice","7","458149","0.0-4.0-0.0-1.0","52628","","","{""Q0"":""Yes""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","false","5","false","","","","",""
"2236","","text","8","476617","0.0-5.0","52628","","","","","","","","","","83","","","",""
"43245","","survey-multi-choice","9","520872","0.0-6.0-0.0","52628","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.5",""
"28152","","survey-multi-choice","10","555619","0.0-6.0-1.0","52628","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.1",""
"30642","","survey-multi-choice","11","591224","0.0-6.0-2.0","52628","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.2",""
"45032","","survey-multi-choice","12","640802","0.0-6.0-3.0","52628","","","{""Q0"":""No""}","","Yes","","false","5","false","","gvars","clinical","5.6",""
"14924","","survey-multi-choice","13","659654","0.0-6.0-4.0","52628","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5",""
"-1","","single-stim","14","694250","0.0-7.0","52628","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"24107","","survey-multi-choice","15","719363","0.0-8.0-0.0","52628","","","{""Q0"":""Yes""}","","No","","false","3","false","","gvars","clinical","5.4",""
"18245","","survey-multi-choice","16","743195","0.0-8.0-1.0","52628","","","{""Q0"":""Yes""}","","No","","false","4","false","","gvars","clinical","5.3",""
"25771","","survey-multi-choice","17","774087","0.0-8.0-2.0","52628","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.7",""
"39807","","survey-multi-choice","18","818247","0.0-8.0-3.0","52628","","","{""Q0"":""Yes""}","","No","","false","5","false","","gvars","clinical","5.8",""
"23906","","survey-multi-choice","19","846651","0.0-8.0-4.0","52628","","","{""Q0"":""No""}","","No","","true","5","false","","gvars","clinical","5.9",""
