"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"3092","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","3180","0.0-0.0","28931","","","","","","","","","","","","","",""
"6663","","survey-multi-choice","1","10860","0.0-1.0","28931","","","{""Q0"":""18-34"",""Q1"":""Female"",""Q2"":""Bachelor's"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"142715","","instructions","2","154577","0.0-2.0","28931","","","","[{""page_index"":0,""viewing_time"":5269},{""page_index"":1,""viewing_time"":130829},{""page_index"":2,""viewing_time"":4417},{""page_index"":3,""viewing_time"":2199}]","","","","","","","","","",""
"6080","","survey-multi-choice","3","161665","0.0-3.0-0.0","28931","","","{""Q0"":""Yes""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","false","null","false","","","","",""
"36827","","survey-multi-choice","4","201840","0.0-3.0-1.0","28931","","","{""Q0"":""Yes""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","false","5","false","","","","",""
"2995","","survey-multi-choice","5","212336","0.0-3.0-2.0","28931","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","8","false","","","","",""
"17473","","survey-multi-choice","6","234407","0.0-4.0-0.0-0.0","28931","","","{""Q0"":""No""}","","Yes","He will be happy with tranquilizers (chosen from first condition) and painkillers (chosen from second condition).","false","8","false","","","","",""
"4692","","survey-multi-choice","7","243231","0.0-4.0-0.0-1.0","28931","","","{""Q0"":""No""}","","No","We know he is both fatigued and has a fast heart rate, so he needs either laxatives with stimulants and tranquilizers, just vitamins, or just painkillers. Here, the doctor has recommended laxatives and tranquilizers, but not stimulants, so the alien will be unhappy.","true","8","false","","","","",""
"1774","","text","8","248781","0.0-5.0","28931","","","","","","","","","","83","","","",""
"4764","","survey-multi-choice","9","254551","0.0-6.0-0.0","28931","","","{""Q0"":""Yes""}","","Yes","","true","8","false","","gvars","clinical","5.6",""
"2509","","survey-multi-choice","10","260967","0.0-6.0-1.0","28931","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.2",""
"2451","","survey-multi-choice","11","266703","0.0-6.0-2.0","28931","","","{""Q0"":""No""}","","Yes","","false","7","false","","gvars","clinical","5.5",""
"4667","","survey-multi-choice","12","274431","0.0-6.0-3.0","28931","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5.8",""
"6660","","survey-multi-choice","13","283887","0.0-6.0-4.0","28931","","","{""Q0"":""Yes""}","","Yes","","true","7","false","","gvars","clinical","5.1",""
"-1","","single-stim","14","316754","0.0-7.0","28931","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"69646","","survey-multi-choice","15","387406","0.0-8.0-0.0","28931","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.9",""
"11242","","survey-multi-choice","16","402262","0.0-8.0-1.0","28931","","","{""Q0"":""No""}","","No","","true","8","false","","gvars","clinical","5.3",""
"4236","","survey-multi-choice","17","410126","0.0-8.0-2.0","28931","","","{""Q0"":""Yes""}","","No","","false","6","false","","gvars","clinical","5",""
"3934","","survey-multi-choice","18","417726","0.0-8.0-3.0","28931","","","{""Q0"":""No""}","","No","","true","6","false","","gvars","clinical","5.7",""
"71602","","survey-multi-choice","19","492260","0.0-8.0-4.0","28931","","","{""Q0"":""No""}","","No","","true","7","false","","gvars","clinical","5.4",""
