"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","code","turkid","hitid","responses","view_history","answer","reasoning","correct","rating","timedout","key_press","exp_type","domain","question_id","stimulus"
"22281","http://mturk.gershmanlab.webfactional.com/interpretability/turk-experiments/consent_page_clinical.html","html","0","22630","0.0-0.0","25240","","","","","","","","","","","","","",""
"17942","","survey-multi-choice","1","41632","0.0-1.0","25240","","","{""Q0"":""51-69"",""Q1"":""Female"",""Q2"":""High School"",""Q3"":""US/Canada""}","","","","","","","","","","",""
"195586","","instructions","2","238220","0.0-2.0","25240","","","","[{""page_index"":0,""viewing_time"":9167},{""page_index"":1,""viewing_time"":90998},{""page_index"":2,""viewing_time"":28452},{""page_index"":3,""viewing_time"":66967}]","","","","","","","","","",""
"55771","","survey-multi-choice","3","295002","0.0-3.0-0.0","25240","","","{""Q0"":""No""}","","No","He would have liked just stimulants with antibiotics or just vitamins with laxatives, but he doesn't want stimulants and antibiotics with Vyorix.","true","10","false","","","","",""
"38243","","survey-multi-choice","4","344629","0.0-3.0-1.0","25240","","","{""Q0"":""No""}","","No","We gave him the right medications, a combination of antibiotics, laxatives, and painkillers, but Athoxin gives him hiccups which he hates.","true","10","false","","","","",""
"72328","","survey-multi-choice","5","423054","0.0-3.0-2.0","25240","","","{""Q0"":""Yes""}","","Yes","He will be happy with a tranquilizer (chosen from first condition), antibiotic (chosen from third condition), and laxative (chosen from second condition).","true","9","false","","","","",""
"3112","","text","6","432823","0.0-5.0","25240","","","","","","","","","","83","","","",""
"61861","","survey-multi-choice","7","495694","0.0-6.0-0.0","25240","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.6",""
"86291","","survey-multi-choice","8","590634","0.0-6.0-1.0","25240","","","{""Q0"":""Yes""}","","No","","false","2","false","","gvars","clinical","5.4",""
"20812","","survey-multi-choice","9","619582","0.0-6.0-2.0","25240","","","{""Q0"":""No""}","","Yes","","false","1","false","","gvars","clinical","5.2",""
"48866","","survey-multi-choice","10","682704","0.0-6.0-3.0","25240","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.8",""
"38914","","survey-multi-choice","11","727330","0.0-6.0-4.0","25240","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5",""
"-1","","single-stim","12","763889","0.0-7.0","25240","","","","","","","","","","-1","","","","<span id='timer'></span><p>You're halfway through! We'll give you 30 seconds to sit back in your chair and rest before continuing.</p>"
"21632","","survey-multi-choice","13","787534","0.0-8.0-0.0","25240","","","{""Q0"":""Yes""}","","Yes","","true","10","false","","gvars","clinical","5.5",""
"36338","","survey-multi-choice","14","828930","0.0-8.0-1.0","25240","","","{""Q0"":""No""}","","Yes","","false","2","false","","gvars","clinical","5.1",""
"67925","","survey-multi-choice","15","905202","0.0-8.0-2.0","25240","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.7",""
"20487","","survey-multi-choice","16","931605","0.0-8.0-3.0","25240","","","{""Q0"":""Yes""}","","No","","false","1","false","","gvars","clinical","5.3",""
"57720","","survey-multi-choice","17","999378","0.0-8.0-4.0","25240","","","{""Q0"":""No""}","","No","","true","10","false","","gvars","clinical","5.9",""
